AccX, AccY, AccZ, variable(xyz), isBump, Threshold High, Threshold Low, Car, GyrX, GyrY, GyrZ, latitude, longitude, timestamp, accuracy (m)
-0.7, 3.6, 9.1, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.6, 9.1, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.6, 9.1, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.6, 9.1, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.6, 9.1, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.6, 3.6, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.6, 3.6, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.6, 3.6, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.6, 3.6, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.6, 3.6, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.8, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.8, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.8, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.8, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 3.8, 8.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 3.7, 8.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 3.7, 8.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 3.7, 8.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 3.7, 8.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 3.7, 8.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.5, 8.8, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.5, 8.8, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.5, 8.8, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.5, 8.8, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.5, 8.8, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.2, 9.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.2, 9.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.2, 9.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.2, 9.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.2, 9.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.4, 9.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.4, 9.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.4, 9.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.4, 9.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.5, 4.4, 9.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.3, 4.1, 9.5, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.1, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 3.9, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 3.9, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 3.9, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 3.9, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 3.9, 8.2, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.5, 5.4, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.5, 5.4, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.5, 5.4, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.5, 5.4, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.5, 5.4, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.0, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.0, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.0, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.0, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.0, 8.4, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.3, 8.0, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.3, 8.0, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.3, 8.0, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.3, 8.0, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.1, 4.3, 8.0, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.2, 7.7, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.2, 7.7, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.2, 7.7, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.2, 7.7, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.2, 7.7, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 4.1, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 4.1, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 4.1, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 4.1, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-1.2, 4.1, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.8, 4.0, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.8, 4.0, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.8, 4.0, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.8, 4.0, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.8, 4.0, 7.9, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.0, 7.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.0, 7.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.0, 7.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.0, 7.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.9, 4.0, 7.6, Z, 0, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 4.0, 7.1, Z, 1, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 4.0, 7.1, Z, 1, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 4.0, 7.1, Z, 1, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 4.0, 7.1, Z, 1, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
-0.7, 4.0, 7.1, Z, 1, 12.5, 7.5, zen 1000, -0.0, -0.0, -0.0, 12.929927, 77.614907, 18 Jan 2017 23:54:21, 37.5
